sid,median,mean,len,station_id,bundesland,state,lat,lng
niedersachsen_1100003817,1.0,1.0,3.0,1100003817,niedersachsen,Niedersachsen,52.920074726015045,7.897061220465308
niedersachsen_1100003819,1.0,1.0,3.0,1100003819,niedersachsen,Niedersachsen,52.908874383308756,7.86192467208645
niedersachsen_1100003820,1.0,1.0,3.0,1100003820,niedersachsen,Niedersachsen,52.908591781988,7.859642062386946
niedersachsen_1100003825,1.0,1.0,3.0,1100003825,niedersachsen,Niedersachsen,52.91518543591253,7.880855489505664
niedersachsen_1200000001,11.9529,10.7264,7.0,1200000001,niedersachsen,Niedersachsen,53.059171003981895,7.351662944349678
niedersachsen_1200000011,55.3375,58.21505000000001,6.0,1200000011,niedersachsen,Niedersachsen,52.453074459566324,7.288987077625098
niedersachsen_1200000021,19.0361,19.4234625,8.0,1200000021,niedersachsen,Niedersachsen,52.60195741773062,7.524746858445202
niedersachsen_1200000025,0.4427,0.4427,5.0,1200000025,niedersachsen,Niedersachsen,52.482383252100924,6.989871741129058
niedersachsen_1200000051,0.4427,0.4427,5.0,1200000051,niedersachsen,Niedersachsen,52.95668395697484,7.447419699563303
niedersachsen_1200000067,0.4427,0.4426999999999999,8.0,1200000067,niedersachsen,Niedersachsen,52.34515521783607,7.170464491483133
niedersachsen_1200000073,31.4317,32.87361666666667,6.0,1200000073,niedersachsen,Niedersachsen,52.80282515908322,7.274011648159582
niedersachsen_1200000170,92.967,99.9948625,8.0,1200000170,niedersachsen,Niedersachsen,52.60539404699029,7.375814587387308
niedersachsen_1200000206,0.4427,0.5386166666666666,6.0,1200000206,niedersachsen,Niedersachsen,52.439438301169,7.248099163978387
niedersachsen_1200000240,63.3061,70.21222,5.0,1200000240,niedersachsen,Niedersachsen,52.790751834083615,7.1454139538481725
niedersachsen_1200000246,0.4427,0.4427,4.0,1200000246,niedersachsen,Niedersachsen,52.940676742570254,7.188045619738053
niedersachsen_1200000256,409.71885,403.66861666666665,6.0,1200000256,niedersachsen,Niedersachsen,52.78015254014647,7.558359600410673
niedersachsen_1200000258,0.46485,0.4759,4.0,1200000258,niedersachsen,Niedersachsen,52.78016170716709,7.558374124323351
niedersachsen_1200000266,100.71424999999999,98.77743749999999,8.0,1200000266,niedersachsen,Niedersachsen,52.73216623514902,7.451810506020047
niedersachsen_1200000270,3.0324999999999998,3.12104,10.0,1200000270,niedersachsen,Niedersachsen,52.7537350026529,7.473317358351749
niedersachsen_1200000324,0.4427,0.4426999999999999,8.0,1200000324,niedersachsen,Niedersachsen,52.4844122316605,7.072875987489931
niedersachsen_1200000348,0.4427,0.4426999999999999,8.0,1200000348,niedersachsen,Niedersachsen,52.97258420646009,7.672712305341985
niedersachsen_1200000400,106.91205,105.5286125,8.0,1200000400,niedersachsen,Niedersachsen,52.38181350593921,7.4482281284636125
niedersachsen_1200000402,31.4317,33.24677,10.0,1200000402,niedersachsen,Niedersachsen,52.361346677236035,7.459695844712801
niedersachsen_1200000414,0.4427,0.5628571428571428,7.0,1200000414,niedersachsen,Niedersachsen,52.71154030910776,7.322843775961876
niedersachsen_1200000424,0.4427,0.4426999999999999,8.0,1200000424,niedersachsen,Niedersachsen,52.89925218668915,7.747298549416532
niedersachsen_1200000428,1.8815,1.7652875,8.0,1200000428,niedersachsen,Niedersachsen,52.37709688133146,7.54975059897837
niedersachsen_1200000476,14.1664,16.269225,8.0,1200000476,niedersachsen,Niedersachsen,53.034303629058705,7.2793072007598925
niedersachsen_1200000622,0.4427,0.4426999999999999,8.0,1200000622,niedersachsen,Niedersachsen,52.599313541992366,6.778756173507969
niedersachsen_1200000628,0.4427,0.4426999999999999,8.0,1200000628,niedersachsen,Niedersachsen,52.63735149597608,6.975560702473127
niedersachsen_1200000632,0.4427,0.4427,10.0,1200000632,niedersachsen,Niedersachsen,52.605609624653646,6.740834153557269
niedersachsen_1200000640,158.4866,156.91255555555554,9.0,1200000640,niedersachsen,Niedersachsen,52.62102129399757,6.9353601945857895
niedersachsen_1200000644,0.4427,0.4426999999999999,8.0,1200000644,niedersachsen,Niedersachsen,52.62153490937651,6.722564611510731
niedersachsen_1200000646,0.4427,0.4427,10.0,1200000646,niedersachsen,Niedersachsen,52.621544176159446,6.7225789053497875
niedersachsen_1200000656,0.4427,0.4426999999999999,8.0,1200000656,niedersachsen,Niedersachsen,52.59615105191091,6.814163349036412
niedersachsen_1200000666,3.1432,3.05464,5.0,1200000666,niedersachsen,Niedersachsen,52.94518207543541,7.347203758578204
niedersachsen_1200000670,177.9654,177.41202500000003,8.0,1200000670,niedersachsen,Niedersachsen,52.659295607993144,7.5802750447073795
niedersachsen_1200000706,0.4427,0.4426999999999999,6.0,1200000706,niedersachsen,Niedersachsen,52.874210052782345,7.141082134578721
niedersachsen_1200000724,0.4427,0.4426999999999999,8.0,1200000724,niedersachsen,Niedersachsen,53.01791497539629,7.539488069166085
niedersachsen_1200000734,0.4427,0.4426999999999999,6.0,1200000734,niedersachsen,Niedersachsen,53.07924486824519,7.324514951714014
niedersachsen_1200000738,0.4427,0.4426999999999999,7.0,1200000738,niedersachsen,Niedersachsen,52.635909947930664,7.04933093886066
niedersachsen_1200000781,22.5777,22.66624,10.0,1200000781,niedersachsen,Niedersachsen,52.77401358682757,7.6612977018553
niedersachsen_1200000782,0.4427,0.4426999999999999,7.0,1200000782,niedersachsen,Niedersachsen,52.548709077974785,7.583257007714863
niedersachsen_1200000783,0.4427,0.4426999999999999,8.0,1200000783,niedersachsen,Niedersachsen,52.41452669544836,7.588370382918371
niedersachsen_1200000784,0.4427,0.4471299999999999,10.0,1200000784,niedersachsen,Niedersachsen,52.417099600419185,7.510808744113352
niedersachsen_1200000788,0.4427,0.4034124999999999,8.0,1200000788,niedersachsen,Niedersachsen,53.0553078279936,7.412675399751952
niedersachsen_1200000792,0.4427,0.4426999999999999,6.0,1200000792,niedersachsen,Niedersachsen,53.000706261137104,7.417153041368612
niedersachsen_1200000794,0.4427,0.4426999999999999,6.0,1200000794,niedersachsen,Niedersachsen,53.00070606282554,7.4171381459899415
niedersachsen_1200000798,121.52115,120.525075,8.0,1200000798,niedersachsen,Niedersachsen,52.91897818789216,7.634058290689675
